year,day,stars,position,seconds
2016,17,1,84,1069
2016,17,1,85,1072
2016,17,1,86,1072
2016,17,1,87,1073
2016,17,1,88,1075
2016,17,1,89,1078
2016,17,1,90,1092
2016,17,1,91,1107
2016,17,1,92,1109
2016,17,1,93,1131
2016,17,1,94,1135
2016,17,1,95,1135
2016,17,1,96,1137
2016,17,1,97,1138
2016,17,1,98,1143
2016,17,1,99,1152
2016,17,1,100,1169
2016,18,2,1,306
2016,18,2,2,312
2016,18,2,3,335
2016,18,2,4,357
2016,18,2,5,383
2016,18,2,6,417
2016,18,2,7,431
2016,18,2,8,442
2016,18,2,9,449
2016,18,2,10,462
2016,18,2,11,472
2016,18,2,12,472
2016,18,2,13,472
2016,18,2,14,473
2016,18,2,15,475
2016,18,2,16,497
2016,18,2,17,507
2016,18,2,18,517
2016,18,2,19,518
2016,18,2,20,521
2016,18,2,21,526
2016,18,2,22,534
2016,18,2,23,537
2016,18,2,24,550
2016,18,2,25,552
2016,18,2,26,558
2016,18,2,27,562
2016,18,2,28,562
2016,18,2,29,563
2016,18,2,30,566
2016,18,2,31,569
2016,18,2,32,576
2016,18,2,33,579
2016,18,2,34,584
2016,18,2,35,585
2016,18,2,36,586
2016,18,2,37,586
2016,18,2,38,595
2016,18,2,39,595
2016,18,2,40,598
2016,18,2,41,607
2016,18,2,42,608
2016,18,2,43,609
2016,18,2,44,621
2016,18,2,45,623
2016,18,2,46,623
2016,18,2,47,629
2016,18,2,48,635
2016,18,2,49,638
2016,18,2,50,642
2016,18,2,51,643
2016,18,2,52,644
2016,18,2,53,645
2016,18,2,54,647
2016,18,2,55,648
2016,18,2,56,650
2016,18,2,57,654
2016,18,2,58,657
2016,18,2,59,658
2016,18,2,60,664
2016,18,2,61,664
2016,18,2,62,666
2016,18,2,63,666
2016,18,2,64,671
2016,18,2,65,671
2016,18,2,66,677
2016,18,2,67,683
2016,18,2,68,687
2016,18,2,69,689
2016,18,2,70,693
2016,18,2,71,694
2016,18,2,72,694
2016,18,2,73,695
2016,18,2,74,697
2016,18,2,75,703
2016,18,2,76,703
2016,18,2,77,705
2016,18,2,78,712
2016,18,2,79,716
2016,18,2,80,716
2016,18,2,81,717
2016,18,2,82,722
2016,18,2,83,726
2016,18,2,84,737
2016,18,2,85,739
2016,18,2,86,743
2016,18,2,87,756
2016,18,2,88,759
2016,18,2,89,766
2016,18,2,90,767
2016,18,2,91,769
2016,18,2,92,769
2016,18,2,93,769
2016,18,2,94,769
2016,18,2,95,774
2016,18,2,96,775
2016,18,2,97,779
2016,18,2,98,783
2016,18,2,99,787
2016,18,2,100,789
2016,18,1,1,259
2016,18,1,2,280
2016,18,1,3,318
2016,18,1,4,319
2016,18,1,5,327
2016,18,1,6,331
2016,18,1,7,333
2016,18,1,8,340
2016,18,1,9,351
2016,18,1,10,352
2016,18,1,11,373
2016,18,1,12,374
2016,18,1,13,386
2016,18,1,14,387
2016,18,1,15,394
2016,18,1,16,405
2016,18,1,17,426
2016,18,1,18,429
2016,18,1,19,436
2016,18,1,20,449
2016,18,1,21,450
2016,18,1,22,461
2016,18,1,23,465
2016,18,1,24,471
2016,18,1,25,478
2016,18,1,26,480
2016,18,1,27,483
2016,18,1,28,486
2016,18,1,29,493
2016,18,1,30,495
2016,18,1,31,496
2016,18,1,32,498
2016,18,1,33,499
2016,18,1,34,506
2016,18,1,35,509
2016,18,1,36,510
2016,18,1,37,510
2016,18,1,38,513
2016,18,1,39,514
2016,18,1,40,514
2016,18,1,41,516
2016,18,1,42,517
2016,18,1,43,519
2016,18,1,44,522
2016,18,1,45,525
2016,18,1,46,537
2016,18,1,47,541
2016,18,1,48,542
2016,18,1,49,545
2016,18,1,50,547
2016,18,1,51,548
2016,18,1,52,561
2016,18,1,53,561
2016,18,1,54,563
2016,18,1,55,564
2016,18,1,56,564
2016,18,1,57,564
2016,18,1,58,566
2016,18,1,59,569
2016,18,1,60,576
2016,18,1,61,579
2016,18,1,62,581
2016,18,1,63,581
2016,18,1,64,582
2016,18,1,65,583
2016,18,1,66,596
2016,18,1,67,597
2016,18,1,68,599
2016,18,1,69,606
2016,18,1,70,607
2016,18,1,71,612
2016,18,1,72,616
2016,18,1,73,617
2016,18,1,74,617
2016,18,1,75,618
2016,18,1,76,618
2016,18,1,77,624
2016,18,1,78,624
2016,18,1,79,627
2016,18,1,80,628
2016,18,1,81,631
2016,18,1,82,633
2016,18,1,83,637
2016,18,1,84,638
2016,18,1,85,646
2016,18,1,86,648
2016,18,1,87,648
2016,18,1,88,650
2016,18,1,89,657
2016,18,1,90,662
2016,18,1,91,663
2016,18,1,92,667
2016,18,1,93,672
2016,18,1,94,673
2016,18,1,95,680
2016,18,1,96,692
2016,18,1,97,699
2016,18,1,98,699
2016,18,1,99,709
2016,18,1,100,709
2016,19,2,1,525
2016,19,2,2,904
2016,19,2,3,1055
2016,19,2,4,1149
2016,19,2,5,1215
2016,19,2,6,1315
2016,19,2,7,1513
2016,19,2,8,1570
2016,19,2,9,1577
2016,19,2,10,1658
2016,19,2,11,1757
2016,19,2,12,1864
2016,19,2,13,1904
2016,19,2,14,1907
2016,19,2,15,1940
2016,19,2,16,1979
2016,19,2,17,2003
2016,19,2,18,2028
2016,19,2,19,2071
2016,19,2,20,2103
2016,19,2,21,2155
2016,19,2,22,2164
2016,19,2,23,2174
2016,19,2,24,2232
2016,19,2,25,2233
2016,19,2,26,2266
2016,19,2,27,2302
2016,19,2,28,2348
2016,19,2,29,2350
2016,19,2,30,2358
2016,19,2,31,2401
2016,19,2,32,2416
2016,19,2,33,2443
2016,19,2,34,2483
2016,19,2,35,2539
2016,19,2,36,2542
2016,19,2,37,2542
2016,19,2,38,2588
2016,19,2,39,2602
2016,19,2,40,2720
2016,19,2,41,2728
2016,19,2,42,2731
2016,19,2,43,2738
2016,19,2,44,2739
2016,19,2,45,2833
2016,19,2,46,2845
2016,19,2,47,2859
2016,19,2,48,2875
2016,19,2,49,2897
2016,19,2,50,2941
2016,19,2,51,3000
2016,19,2,52,3002
2016,19,2,53,3024
2016,19,2,54,3066
2016,19,2,55,3099
2016,19,2,56,3247
2016,19,2,57,3273
2016,19,2,58,3363
2016,19,2,59,3404
2016,19,2,60,3410
2016,19,2,61,3428
2016,19,2,62,3438
2016,19,2,63,3504
2016,19,2,64,3534
2016,19,2,65,3551
2016,19,2,66,3565
2016,19,2,67,3627
2016,19,2,68,3662
2016,19,2,69,3692
2016,19,2,70,3704
2016,19,2,71,3730
2016,19,2,72,3791
2016,19,2,73,3826
2016,19,2,74,3840
2016,19,2,75,3873
2016,19,2,76,3953
2016,19,2,77,3975
2016,19,2,78,3995
2016,19,2,79,4032
2016,19,2,80,4069
2016,19,2,81,4136
2016,19,2,82,4176
2016,19,2,83,4215
2016,19,2,84,4248
2016,19,2,85,4250
2016,19,2,86,4316
2016,19,2,87,4417
2016,19,2,88,4434
2016,19,2,89,4438
2016,19,2,90,4450
2016,19,2,91,4530
2016,19,2,92,4544
2016,19,2,93,4577
2016,19,2,94,4643
2016,19,2,95,4698
2016,19,2,96,4705
2016,19,2,97,4710
2016,19,2,98,4758
2016,19,2,99,4790
2016,19,2,100,4807
2016,19,1,1,150
2016,19,1,2,163
2016,19,1,3,178
2016,19,1,4,179
2016,19,1,5,180
2016,19,1,6,192
2016,19,1,7,202
2016,19,1,8,210
2016,19,1,9,211
2016,19,1,10,218
2016,19,1,11,227
2016,19,1,12,236
2016,19,1,13,240
2016,19,1,14,247
2016,19,1,15,258
2016,19,1,16,260
2016,19,1,17,270
2016,19,1,18,271
2016,19,1,19,276
2016,19,1,20,291
2016,19,1,21,298
2016,19,1,22,299
2016,19,1,23,301
2016,19,1,24,304
2016,19,1,25,315
2016,19,1,26,318
2016,19,1,27,342
2016,19,1,28,364
2016,19,1,29,365
2016,19,1,30,370
2016,19,1,31,373
2016,19,1,32,374
2016,19,1,33,378
2016,19,1,34,388
2016,19,1,35,390
2016,19,1,36,394
2016,19,1,37,419
2016,19,1,38,419
2016,19,1,39,422
2016,19,1,40,425
2016,19,1,41,431
2016,19,1,42,437
2016,19,1,43,443
2016,19,1,44,448
2016,19,1,45,450
2016,19,1,46,451
2016,19,1,47,452
2016,19,1,48,453
2016,19,1,49,457
2016,19,1,50,457
2016,19,1,51,457
2016,19,1,52,463
2016,19,1,53,475
2016,19,1,54,476
2016,19,1,55,477
2016,19,1,56,483
2016,19,1,57,492
2016,19,1,58,495
2016,19,1,59,498
2016,19,1,60,499
2016,19,1,61,499
2016,19,1,62,501
2016,19,1,63,504
2016,19,1,64,513
2016,19,1,65,519
2016,19,1,66,529
2016,19,1,67,540
2016,19,1,68,544
2016,19,1,69,546
2016,19,1,70,548
2016,19,1,71,562
2016,19,1,72,564
2016,19,1,73,571
2016,19,1,74,573
2016,19,1,75,575
2016,19,1,76,576
2016,19,1,77,578
2016,19,1,78,598
2016,19,1,79,604
2016,19,1,80,610
2016,19,1,81,610
2016,19,1,82,615
2016,19,1,83,619
2016,19,1,84,622
2016,19,1,85,623
2016,19,1,86,629
2016,19,1,87,635
2016,19,1,88,636
2016,19,1,89,637
2016,19,1,90,637
2016,19,1,91,638
2016,19,1,92,645
2016,19,1,93,653
2016,19,1,94,654
2016,19,1,95,654
2016,19,1,96,657
2016,19,1,97,660
2016,19,1,98,667
2016,19,1,99,672
2016,19,1,100,682
2016,20,2,1,298
2016,20,2,2,329
2016,20,2,3,362
2016,20,2,4,376
2016,20,2,5,406
2016,20,2,6,429
2016,20,2,7,439
2016,20,2,8,458
2016,20,2,9,465
2016,20,2,10,466
2016,20,2,11,478
2016,20,2,12,519
2016,20,2,13,539
2016,20,2,14,547
2016,20,2,15,556
2016,20,2,16,578
2016,20,2,17,584
2016,20,2,18,586
2016,20,2,19,588
2016,20,2,20,590
2016,20,2,21,595
2016,20,2,22,600
2016,20,2,23,603
2016,20,2,24,607
2016,20,2,25,609
2016,20,2,26,633
2016,20,2,27,638
2016,20,2,28,651
2016,20,2,29,674
2016,20,2,30,675
2016,20,2,31,707
2016,20,2,32,709
2016,20,2,33,720
2016,20,2,34,727
2016,20,2,35,738
2016,20,2,36,745
2016,20,2,37,747
2016,20,2,38,747
2016,20,2,39,750
2016,20,2,40,750
2016,20,2,41,751
2016,20,2,42,779
2016,20,2,43,805
2016,20,2,44,819
2016,20,2,45,837
2016,20,2,46,860
2016,20,2,47,866
2016,20,2,48,873
2016,20,2,49,887
2016,20,2,50,909
2016,20,2,51,910
2016,20,2,52,916
2016,20,2,53,917
2016,20,2,54,922
2016,20,2,55,931
2016,20,2,56,932
2016,20,2,57,933
2016,20,2,58,941
2016,20,2,59,953
2016,20,2,60,957
2016,20,2,61,962
2016,20,2,62,970
2016,20,2,63,976
2016,20,2,64,993
2016,20,2,65,996
2016,20,2,66,1005
2016,20,2,67,1015
2016,20,2,68,1016
2016,20,2,69,1020
2016,20,2,70,1022
2016,20,2,71,1026
2016,20,2,72,1028
2016,20,2,73,1039
2016,20,2,74,1040
2016,20,2,75,1044
2016,20,2,76,1062
2016,20,2,77,1082
2016,20,2,78,1088
2016,20,2,79,1090
2016,20,2,80,1108
2016,20,2,81,1115
2016,20,2,82,1123
2016,20,2,83,1125
2016,20,2,84,1127
2016,20,2,85,1129
2016,20,2,86,1147
2016,20,2,87,1158
2016,20,2,88,1182
2016,20,2,89,1188
2016,20,2,90,1200
2016,20,2,91,1206
2016,20,2,92,1216
2016,20,2,93,1222
2016,20,2,94,1233
2016,20,2,95,1234
2016,20,2,96,1240
2016,20,2,97,1241
2016,20,2,98,1244
2016,20,2,99,1258
2016,20,2,100,1264
2016,20,1,1,139
2016,20,1,2,162
2016,20,1,3,169
2016,20,1,4,172
2016,20,1,5,202
2016,20,1,6,203
2016,20,1,7,204
2016,20,1,8,221
2016,20,1,9,223
2016,20,1,10,283
2016,20,1,11,285
2016,20,1,12,286
2016,20,1,13,289
2016,20,1,14,297
2016,20,1,15,297
2016,20,1,16,298
2016,20,1,17,298
2016,20,1,18,310
2016,20,1,19,312
2016,20,1,20,316
2016,20,1,21,317
2016,20,1,22,320
2016,20,1,23,320
2016,20,1,24,322
2016,20,1,25,322
2016,20,1,26,323
2016,20,1,27,323
2016,20,1,28,325
2016,20,1,29,330
2016,20,1,30,331
2016,20,1,31,334
2016,20,1,32,335
2016,20,1,33,337
2016,20,1,34,339
2016,20,1,35,344
2016,20,1,36,347
2016,20,1,37,353
2016,20,1,38,355
2016,20,1,39,363
2016,20,1,40,365
2016,20,1,41,367
2016,20,1,42,370
2016,20,1,43,372
2016,20,1,44,379
2016,20,1,45,386
2016,20,1,46,387
2016,20,1,47,388
2016,20,1,48,390
2016,20,1,49,414
2016,20,1,50,427
2016,20,1,51,428
2016,20,1,52,430
2016,20,1,53,431
2016,20,1,54,433
2016,20,1,55,435
2016,20,1,56,436
2016,20,1,57,440
2016,20,1,58,443
2016,20,1,59,448
2016,20,1,60,457
2016,20,1,61,457
2016,20,1,62,459
2016,20,1,63,471
2016,20,1,64,472
2016,20,1,65,474
2016,20,1,66,480
2016,20,1,67,481
2016,20,1,68,483
2016,20,1,69,489
2016,20,1,70,496
2016,20,1,71,499
2016,20,1,72,500
2016,20,1,73,509
2016,20,1,74,512
2016,20,1,75,514
2016,20,1,76,520
2016,20,1,77,524
2016,20,1,78,527
2016,20,1,79,529
2016,20,1,80,529
2016,20,1,81,534
2016,20,1,82,537
2016,20,1,83,553
2016,20,1,84,555
2016,20,1,85,560
2016,20,1,86,563
2016,20,1,87,567
2016,20,1,88,572
2016,20,1,89,576
2016,20,1,90,577
2016,20,1,91,579
2016,20,1,92,579
2016,20,1,93,581
2016,20,1,94,586
2016,20,1,95,604
2016,20,1,96,606
2016,20,1,97,617
2016,20,1,98,617
2016,20,1,99,618
2016,20,1,100,620
2016,21,2,1,823
2016,21,2,2,843
2016,21,2,3,1046
2016,21,2,4,1060
2016,21,2,5,1160
2016,21,2,6,1278
2016,21,2,7,1343
2016,21,2,8,1359
2016,21,2,9,1364
2016,21,2,10,1376
2016,21,2,11,1383
2016,21,2,12,1430
2016,21,2,13,1467
2016,21,2,14,1521
2016,21,2,15,1589
2016,21,2,16,1625
2016,21,2,17,1657
2016,21,2,18,1676
2016,21,2,19,1678
2016,21,2,20,1681
2016,21,2,21,1726
2016,21,2,22,1735
2016,21,2,23,1736
2016,21,2,24,1780
2016,21,2,25,1821
2016,21,2,26,1822
2016,21,2,27,1829
2016,21,2,28,1845
2016,21,2,29,1863
2016,21,2,30,1913
2016,21,2,31,1998
2016,21,2,32,2006
2016,21,2,33,2032
2016,21,2,34,2047
2016,21,2,35,2082
2016,21,2,36,2095
2016,21,2,37,2118
2016,21,2,38,2163
2016,21,2,39,2186
2016,21,2,40,2199
2016,21,2,41,2206
2016,21,2,42,2231
2016,21,2,43,2232
2016,21,2,44,2237
2016,21,2,45,2240
2016,21,2,46,2244
2016,21,2,47,2248
2016,21,2,48,2257
2016,21,2,49,2274
2016,21,2,50,2287
2016,21,2,51,2290
2016,21,2,52,2301
2016,21,2,53,2351
2016,21,2,54,2373
2016,21,2,55,2396
2016,21,2,56,2408
2016,21,2,57,2419
2016,21,2,58,2465
2016,21,2,59,2471
2016,21,2,60,2476
2016,21,2,61,2529
2016,21,2,62,2563
2016,21,2,63,2584
2016,21,2,64,2591
2016,21,2,65,2596
2016,21,2,66,2598
2016,21,2,67,2621
2016,21,2,68,2635
2016,21,2,69,2637
2016,21,2,70,2641
2016,21,2,71,2650
2016,21,2,72,2710
2016,21,2,73,2724
2016,21,2,74,2726
2016,21,2,75,2734
2016,21,2,76,2758
2016,21,2,77,2778
2016,21,2,78,2808
2016,21,2,79,2814
2016,21,2,80,2867
2016,21,2,81,2869
2016,21,2,82,2871
2016,21,2,83,2877
2016,21,2,84,2900
2016,21,2,85,2919
2016,21,2,86,2977
2016,21,2,87,2985
2016,21,2,88,3012
2016,21,2,89,3029
2016,21,2,90,3040
2016,21,2,91,3057
2016,21,2,92,3117
2016,21,2,93,3120
2016,21,2,94,3123
2016,21,2,95,3151
2016,21,2,96,3162
2016,21,2,97,3163
2016,21,2,98,3168
2016,21,2,99,3170
2016,21,2,100,3176
2016,21,1,1,608
2016,21,1,2,671
2016,21,1,3,748
2016,21,1,4,772
2016,21,1,5,817
2016,21,1,6,822
2016,21,1,7,834
2016,21,1,8,842
2016,21,1,9,842
2016,21,1,10,877
2016,21,1,11,882
2016,21,1,12,886
2016,21,1,13,891
2016,21,1,14,895
2016,21,1,15,956
2016,21,1,16,976
2016,21,1,17,981
2016,21,1,18,995
2016,21,1,19,1008
2016,21,1,20,1012
2016,21,1,21,1026
2016,21,1,22,1034
2016,21,1,23,1065
2016,21,1,24,1067
2016,21,1,25,1075
2016,21,1,26,1092
2016,21,1,27,1119
2016,21,1,28,1140
2016,21,1,29,1152
2016,21,1,30,1158
2016,21,1,31,1162
2016,21,1,32,1166
2016,21,1,33,1170
2016,21,1,34,1173
2016,21,1,35,1173
2016,21,1,36,1175
2016,21,1,37,1183
2016,21,1,38,1191
2016,21,1,39,1227
2016,21,1,40,1240
2016,21,1,41,1246
2016,21,1,42,1259
2016,21,1,43,1282
2016,21,1,44,1284
2016,21,1,45,1300
2016,21,1,46,1303
2016,21,1,47,1315
2016,21,1,48,1315
2016,21,1,49,1342
2016,21,1,50,1350
2016,21,1,51,1355
2016,21,1,52,1359
2016,21,1,53,1389
2016,21,1,54,1406
2016,21,1,55,1407
2016,21,1,56,1425
2016,21,1,57,1431
2016,21,1,58,1443
2016,21,1,59,1453
2016,21,1,60,1454
2016,21,1,61,1463
2016,21,1,62,1473
2016,21,1,63,1480
2016,21,1,64,1485
2016,21,1,65,1507
2016,21,1,66,1510
2016,21,1,67,1516
2016,21,1,68,1518
2016,21,1,69,1520
2016,21,1,70,1528
2016,21,1,71,1537
2016,21,1,72,1540
2016,21,1,73,1555
2016,21,1,74,1555
2016,21,1,75,1563
2016,21,1,76,1565
2016,21,1,77,1583
2016,21,1,78,1593
2016,21,1,79,1595
2016,21,1,80,1614
2016,21,1,81,1615
2016,21,1,82,1622
2016,21,1,83,1624
2016,21,1,84,1649
2016,21,1,85,1654
2016,21,1,86,1655
2016,21,1,87,1656
2016,21,1,88,1688
2016,21,1,89,1701
2016,21,1,90,1719
2016,21,1,91,1726
2016,21,1,92,1745
2016,21,1,93,1746
2016,21,1,94,1747
2016,21,1,95,1764
2016,21,1,96,1768
2016,21,1,97,1772
2016,21,1,98,1779
2016,21,1,99,1790
2016,21,1,100,1791
2016,22,2,1,890
2016,22,2,2,1016
2016,22,2,3,1231
2016,22,2,4,1234
2016,22,2,5,1534
2016,22,2,6,1591
2016,22,2,7,1651
2016,22,2,8,1656
2016,22,2,9,1665
2016,22,2,10,1689
2016,22,2,11,1706
2016,22,2,12,1712
2016,22,2,13,1719
2016,22,2,14,1722
2016,22,2,15,1772
2016,22,2,16,1831
2016,22,2,17,1901
2016,22,2,18,1910
2016,22,2,19,1929
2016,22,2,20,1959
2016,22,2,21,1962
2016,22,2,22,2021
2016,22,2,23,2028
2016,22,2,24,2047
2016,22,2,25,2064
2016,22,2,26,2094
2016,22,2,27,2127
2016,22,2,28,2310
2016,22,2,29,2417
2016,22,2,30,2435
2016,22,2,31,2465
2016,22,2,32,2483
2016,22,2,33,2512
2016,22,2,34,2523
2016,22,2,35,2536
2016,22,2,36,2563
2016,22,2,37,2576
2016,22,2,38,2596
2016,22,2,39,2626
2016,22,2,40,2642
2016,22,2,41,2650
2016,22,2,42,2658
2016,22,2,43,2702
2016,22,2,44,2722
2016,22,2,45,2815
2016,22,2,46,2838
2016,22,2,47,2846
2016,22,2,48,2881
2016,22,2,49,2885
2016,22,2,50,2962
2016,22,2,51,2996
2016,22,2,52,3008
2016,22,2,53,3021
2016,22,2,54,3024
2016,22,2,55,3033
2016,22,2,56,3044
2016,22,2,57,3081
2016,22,2,58,3089
2016,22,2,59,3099
2016,22,2,60,3152
2016,22,2,61,3168
2016,22,2,62,3234
2016,22,2,63,3322
2016,22,2,64,3384
2016,22,2,65,3503
2016,22,2,66,3532
2016,22,2,67,3581
2016,22,2,68,3604
2016,22,2,69,3699
2016,22,2,70,3712
2016,22,2,71,3746
2016,22,2,72,3765
2016,22,2,73,3785
2016,22,2,74,3836
2016,22,2,75,3894
2016,22,2,76,3904
2016,22,2,77,3936
2016,22,2,78,4000
2016,22,2,79,4131
2016,22,2,80,4194
2016,22,2,81,4391
2016,22,2,82,4396
2016,22,2,83,4504
2016,22,2,84,4514
2016,22,2,85,4610
2016,22,2,86,4627
2016,22,2,87,4680
2016,22,2,88,4744
2016,22,2,89,4757
2016,22,2,90,4766
2016,22,2,91,4778
2016,22,2,92,4830
2016,22,2,93,4847
2016,22,2,94,4935
2016,22,2,95,4975
2016,22,2,96,5051
2016,22,2,97,5072
2016,22,2,98,5167
2016,22,2,99,5245
2016,22,2,100,5295
2016,22,1,1,164
2016,22,1,2,230
2016,22,1,3,234
2016,22,1,4,245
2016,22,1,5,274
2016,22,1,6,283
2016,22,1,7,287
2016,22,1,8,303
2016,22,1,9,313
2016,22,1,10,350
2016,22,1,11,359
2016,22,1,12,367
2016,22,1,13,373
2016,22,1,14,373
2016,22,1,15,384
2016,22,1,16,385
2016,22,1,17,395
2016,22,1,18,396
2016,22,1,19,396
2016,22,1,20,398
2016,22,1,21,399
2016,22,1,22,408
2016,22,1,23,409
2016,22,1,24,413
2016,22,1,25,418
2016,22,1,26,421
2016,22,1,27,431
2016,22,1,28,447
2016,22,1,29,450
2016,22,1,30,453
2016,22,1,31,454
2016,22,1,32,462
2016,22,1,33,463
2016,22,1,34,465
2016,22,1,35,477
2016,22,1,36,481
2016,22,1,37,482
2016,22,1,38,491
2016,22,1,39,494
2016,22,1,40,500
2016,22,1,41,517
2016,22,1,42,523
2016,22,1,43,525
2016,22,1,44,526
2016,22,1,45,527
2016,22,1,46,536
2016,22,1,47,537
2016,22,1,48,537
2016,22,1,49,540
2016,22,1,50,564
2016,22,1,51,567
2016,22,1,52,568
2016,22,1,53,569
2016,22,1,54,573
2016,22,1,55,574
2016,22,1,56,575
2016,22,1,57,578
2016,22,1,58,580
2016,22,1,59,582
2016,22,1,60,582
2016,22,1,61,582
2016,22,1,62,591
2016,22,1,63,597
2016,22,1,64,597
2016,22,1,65,597
2016,22,1,66,598
2016,22,1,67,603
2016,22,1,68,608
2016,22,1,69,610
2016,22,1,70,614
2016,22,1,71,616
2016,22,1,72,621
2016,22,1,73,634
2016,22,1,74,634
2016,22,1,75,644
2016,22,1,76,648
2016,22,1,77,650
2016,22,1,78,653
2016,22,1,79,654
2016,22,1,80,665
2016,22,1,81,668
2016,22,1,82,669
2016,22,1,83,671
2016,22,1,84,674
2016,22,1,85,675
2016,22,1,86,677
2016,22,1,87,678
2016,22,1,88,682
2016,22,1,89,694
2016,22,1,90,699
2016,22,1,91,707
2016,22,1,92,708
2016,22,1,93,710
2016,22,1,94,714
2016,22,1,95,718
2016,22,1,96,720
2016,22,1,97,729
2016,22,1,98,729
2016,22,1,99,729
2016,22,1,100,730
2016,23,2,1,1019
2016,23,2,2,1082
2016,23,2,3,1159
2016,23,2,4,1277
2016,23,2,5,1407
2016,23,2,6,1487
2016,23,2,7,1510
2016,23,2,8,1520
2016,23,2,9,1529
2016,23,2,10,1577
2016,23,2,11,1624
2016,23,2,12,1651
2016,23,2,13,1680
2016,23,2,14,1697
2016,23,2,15,1711
2016,23,2,16,1712
2016,23,2,17,1736
2016,23,2,18,1819
2016,23,2,19,1863
2016,23,2,20,1865
2016,23,2,21,1886
2016,23,2,22,1919
2016,23,2,23,1936
2016,23,2,24,2014
2016,23,2,25,2068
2016,23,2,26,2135
2016,23,2,27,2139
2016,23,2,28,2145
2016,23,2,29,2152
2016,23,2,30,2178
2016,23,2,31,2200
2016,23,2,32,2219
2016,23,2,33,2283
2016,23,2,34,2286
2016,23,2,35,2292
2016,23,2,36,2293
2016,23,2,37,2305
2016,23,2,38,2352
2016,23,2,39,2367
2016,23,2,40,2376
2016,23,2,41,2388
2016,23,2,42,2394
2016,23,2,43,2402
2016,23,2,44,2419
2016,23,2,45,2424
2016,23,2,46,2428
2016,23,2,47,2469
2016,23,2,48,2492
2016,23,2,49,2554
2016,23,2,50,2586
2016,23,2,51,2611
2016,23,2,52,2651
2016,23,2,53,2656
2016,23,2,54,2658
2016,23,2,55,2677
2016,23,2,56,2692
2016,23,2,57,2699
2016,23,2,58,2713
2016,23,2,59,2713
2016,23,2,60,2727
2016,23,2,61,2740
2016,23,2,62,2748
2016,23,2,63,2778
2016,23,2,64,2803
2016,23,2,65,2853
2016,23,2,66,2854
2016,23,2,67,2883
2016,23,2,68,2899
2016,23,2,69,2908
2016,23,2,70,2909
2016,23,2,71,2926
2016,23,2,72,2939
2016,23,2,73,2947
2016,23,2,74,2956
2016,23,2,75,2973
2016,23,2,76,2982
2016,23,2,77,2996
2016,23,2,78,3021
2016,23,2,79,3044
2016,23,2,80,3077
2016,23,2,81,3097
2016,23,2,82,3104
2016,23,2,83,3127
2016,23,2,84,3128
2016,23,2,85,3142
2016,23,2,86,3159
2016,23,2,87,3161
2016,23,2,88,3184
2016,23,2,89,3200
2016,23,2,90,3211
2016,23,2,91,3212
2016,23,2,92,3215
2016,23,2,93,3217
2016,23,2,94,3228
2016,23,2,95,3249
2016,23,2,96,3294
2016,23,2,97,3307
2016,23,2,98,3310
2016,23,2,99,3313
2016,23,2,100,3339
2016,23,1,1,329
2016,23,1,2,432
2016,23,1,3,490
2016,23,1,4,514
2016,23,1,5,536
2016,23,1,6,603
2016,23,1,7,636
2016,23,1,8,655
2016,23,1,9,668
2016,23,1,10,691
2016,23,1,11,725
2016,23,1,12,733
2016,23,1,13,742
2016,23,1,14,805
2016,23,1,15,807
2016,23,1,16,827
2016,23,1,17,830
2016,23,1,18,835
2016,23,1,19,871
2016,23,1,20,881
2016,23,1,21,894
2016,23,1,22,898
2016,23,1,23,899
2016,23,1,24,900
2016,23,1,25,904
2016,23,1,26,907
2016,23,1,27,916
2016,23,1,28,926
2016,23,1,29,943
2016,23,1,30,945
2016,23,1,31,949
2016,23,1,32,959
2016,23,1,33,1002
2016,23,1,34,1022
2016,23,1,35,1030
2016,23,1,36,1051
2016,23,1,37,1080
2016,23,1,38,1105
2016,23,1,39,1107
2016,23,1,40,1109
2016,23,1,41,1121
2016,23,1,42,1124
2016,23,1,43,1130
2016,23,1,44,1135
2016,23,1,45,1141
2016,23,1,46,1142
2016,23,1,47,1154
2016,23,1,48,1159
2016,23,1,49,1165
2016,23,1,50,1170
2016,23,1,51,1173
2016,23,1,52,1180
2016,23,1,53,1181
2016,23,1,54,1194
2016,23,1,55,1195
2016,23,1,56,1209
2016,23,1,57,1231
2016,23,1,58,1236
2016,23,1,59,1269
2016,23,1,60,1269
2016,23,1,61,1292
2016,23,1,62,1293
2016,23,1,63,1301
2016,23,1,64,1314
2016,23,1,65,1315
2016,23,1,66,1325
2016,23,1,67,1327
2016,23,1,68,1328
2016,23,1,69,1339
2016,23,1,70,1340
2016,23,1,71,1344
2016,23,1,72,1346
2016,23,1,73,1353
2016,23,1,74,1358
2016,23,1,75,1366
2016,23,1,76,1392
2016,23,1,77,1405
2016,23,1,78,1406
2016,23,1,79,1419
2016,23,1,80,1424
2016,23,1,81,1431
2016,23,1,82,1437
2016,23,1,83,1440
2016,23,1,84,1444
2016,23,1,85,1477
2016,23,1,86,1493
2016,23,1,87,1493
2016,23,1,88,1502
2016,23,1,89,1510
2016,23,1,90,1514
2016,23,1,91,1534
2016,23,1,92,1555
2016,23,1,93,1559
2016,23,1,94,1582
2016,23,1,95,1587
2016,23,1,96,1590
2016,23,1,97,1602
2016,23,1,98,1610
2016,23,1,99,1627
2016,23,1,100,1638
